departement,Circonscription,Taux de participation,Nuance 1,Prénom 1,nom 1,Liste 1,votes 1,Nuance 2,Prénom 2,nom 2,Liste 2,votes 2,Nuance 3,Prénom 3,nom 3,Liste 3,votes 3,Nuance 4,Prénom 4,nom 4,Liste 4,votes 4,Nuance 5,Prénom 5,nom 5,Liste 5,votes 5,Nuance 6,Prénom 6,nom 6,Liste 6,votes 6,Nuance 7,Prénom 7,nom 7,Liste 7,votes 7,Nuance 8,Prénom 8,nom 8,Liste 8,votes 8,Nuance 9,Prénom 9,nom 9,Liste 9,votes 9,Nuance 10,Prénom 10,nom 10,Liste 10,votes 10,Nuance 11,Prénom 11,nom 11,Liste 11,votes 11,Nuance 12,Prénom 12,nom 12,Liste 12,votes 12,Nuance 13,Prénom 13,nom 13,Liste 13,votes 13,Nuance 14,Prénom 14,nom 14,Liste 14,votes 14,Nuance 15,Prénom 15,nom 15,Liste 15,votes 15,Nuance 16,Prénom 16,nom 16,Liste 16,votes 16,Nuance 17,Prénom 17,nom 17,Liste 17,votes 17,Nuance 18,Prénom 18,nom 18,Liste 18,votes 18,Nuance 19,Prénom 19,nom 19,Liste 19,votes 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,4,49.35,LO-LCR,GHISLAINE,JOACHIM-ARNAUD,COMBAT OUVRIER ET DU GROUPE REVOLUTION SOCIALISTE,1145,SOC,JEAN,CRUSOL,MARTINIQUE EN MOUVEMENT,1892,DVG,PIERRE JEAN,SAMOT,L'ALLIANCE POUR LE PAYS MARTINIQUE,7681,UDF,MIGUEL,LAVENTURE,FORCES MARTINIQUAISES DE PROGRES,5855,UMP,PIERRE,PETIT,ENERGIES NOUVELLES AVEC OSONS OSER,1926,DVD,MADELEINE,DE GRANDMAISON,CONVERGENCES MARTINIQUAISES,4658,DIV,ALFRED,MARIE-JEANNE,LISTE DES PATRIOTES MARTINIQUAIS,21954,DIV,MAX AUGUSTE,DUFRENOT,UNION POUR UNE VOIE NOUVELLE,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUYANE,1,50.39,SOC,ANTOINE,KARAM,UN PROJET. DES ENGAGEMENTS. UNE EQUIPE LA VOIE DE L'AVENIR (PARTI SOCIALISTE GUYANAIS),2320,MRG,CHRISTIANE,TAUBIRA,TCHO DERO/WALWARI,2141,DVG,LEON,JEAN-BAPTISTE-EDOUARD,UNIS ET SOLIDAIRES. TOUS ENSEMBLE POUR LA GUYANE,178,DVG,GEORGES,OTHILY,POUR UNE GUYANE QUI BOUGE - EGALITE - PROSPERITE - SECURITE,2290,ECO,BRIGITTE,WYNGAARDE EP. MOUEZA,TAMANOIR LES VERTS GUYANE,304,UMP,LEON,BERTRAND,REDONNONS DES COULEURS A LA GUYANE,1387,DIV,MAURICE,PINDARD,MOUVEMENT DE DECOLONISATION ET D'EMANCIPATION SOCIALE,708,DIV,GWLADYS,ROBIN,CARTES SUR TABLE. AVEC NOUS POUR TOUS,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUYANE,2,53.58,SOC,ANTOINE,KARAM,UN PROJET. DES ENGAGEMENTS. UNE EQUIPE LA VOIE DE L'AVENIR (PARTI SOCIALISTE GUYANAIS),3767,MRG,CHRISTIANE,TAUBIRA,TCHO DERO/WALWARI,2734,DVG,LEON,JEAN-BAPTISTE-EDOUARD,UNIS ET SOLIDAIRES. TOUS ENSEMBLE POUR LA GUYANE,353,DVG,GEORGES,OTHILY,POUR UNE GUYANE QUI BOUGE - EGALITE - PROSPERITE - SECURITE,2948,ECO,BRIGITTE,WYNGAARDE EP. MOUEZA,TAMANOIR LES VERTS GUYANE,1012,UMP,LEON,BERTRAND,REDONNONS DES COULEURS A LA GUYANE,5208,DIV,MAURICE,PINDARD,MOUVEMENT DE DECOLONISATION ET D'EMANCIPATION SOCIALE,1069,DIV,GWLADYS,ROBIN,CARTES SUR TABLE. AVEC NOUS POUR TOUS,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA REUNION,1,52.71,LO-LCR,J. YVES,PAYET,MOUVEMENT POUR UNE ALTERNATIVE REUNIONNAISE A L'ORDRE NEO-LIBERAL,533,COM,PAUL EMILE,VERGES,L'ALLIANCE,10931,SOC,MICHEL,VERGOZ,CHOISIR UN AVENIR PLUS HUMAIN,7534,DVG,ALBERT,RAMASSAMY,CAP SUR NOTRE REGION,1282,DVG,GIRAUD,PAYET,POUR UNE NOUVELLE ALLIANCE,336,DVG,DANIEL RENE,JATOB,ACTION SANTE REUNION,881,UMP,ALAIN ROBERT,BENARD,L'UNION FAIT LA REUNION,7953,DVD,EDMOND HENRI,LAURET,REJET EDUCATION AMENAGEMENT GENEROSITE INTEGRITE REUNION FRANCAISE,1487,DVD,GILBERT MARIE J,GERARD,COLLAIR,1273,DVD,NADIA,RAMASSAMY,UN AVENIR MEILLEUR POUR LA REUNION DANS LA FRANCE ET L'EUROPE,3019,DIV,MARIE CLAUDE,LAW WAI,UNION DES FRANCAIS REGION OCEAN INDIEN,239,DIV,JOSEPH ANIEL,BOYER,LISTE DES INDEPANDANTIS RENIONE,250,DIV,VINCENT,DEFAUD,RENIONE ANSANM - UNION DES REUNIONNAIS,434,DIV,GEORGES,ARHIMAN,INITIATIVE CITOYENNE POUR L'EMPLOI,546,DIV,LUBIN,BUDEL,MOUVEMENT POUR L'EMPLOI,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA REUNION,2,61.56,LO-LCR,J. YVES,PAYET,MOUVEMENT POUR UNE ALTERNATIVE REUNIONNAISE A L'ORDRE NEO-LIBERAL,827,COM,PAUL EMILE,VERGES,L'ALLIANCE,22048,SOC,MICHEL,VERGOZ,CHOISIR UN AVENIR PLUS HUMAIN,4787,DVG,ALBERT,RAMASSAMY,CAP SUR NOTRE REGION,791,DVG,GIRAUD,PAYET,POUR UNE NOUVELLE ALLIANCE,491,DVG,DANIEL RENE,JATOB,ACTION SANTE REUNION,1026,UMP,ALAIN ROBERT,BENARD,L'UNION FAIT LA REUNION,16055,DVD,EDMOND HENRI,LAURET,REJET EDUCATION AMENAGEMENT GENEROSITE INTEGRITE REUNION FRANCAISE,2112,DVD,GILBERT MARIE J,GERARD,COLLAIR,1585,DVD,NADIA,RAMASSAMY,UN AVENIR MEILLEUR POUR LA REUNION DANS LA FRANCE ET L'EUROPE,2545,DIV,MARIE CLAUDE,LAW WAI,UNION DES FRANCAIS REGION OCEAN INDIEN,733,DIV,JOSEPH ANIEL,BOYER,LISTE DES INDEPANDANTIS RENIONE,380,DIV,VINCENT,DEFAUD,RENIONE ANSANM - UNION DES REUNIONNAIS,1012,DIV,GEORGES,ARHIMAN,INITIATIVE CITOYENNE POUR L'EMPLOI,847,DIV,LUBIN,BUDEL,MOUVEMENT POUR L'EMPLOI,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA REUNION,3,70.38,LO-LCR,J. YVES,PAYET,MOUVEMENT POUR UNE ALTERNATIVE REUNIONNAISE A L'ORDRE NEO-LIBERAL,1041,COM,PAUL EMILE,VERGES,L'ALLIANCE,28353,SOC,MICHEL,VERGOZ,CHOISIR UN AVENIR PLUS HUMAIN,7984,DVG,ALBERT,RAMASSAMY,CAP SUR NOTRE REGION,1084,DVG,GIRAUD,PAYET,POUR UNE NOUVELLE ALLIANCE,732,DVG,DANIEL RENE,JATOB,ACTION SANTE REUNION,1117,UMP,ALAIN ROBERT,BENARD,L'UNION FAIT LA REUNION,22911,DVD,EDMOND HENRI,LAURET,REJET EDUCATION AMENAGEMENT GENEROSITE INTEGRITE REUNION FRANCAISE,3598,DVD,GILBERT MARIE J,GERARD,COLLAIR,1308,DVD,NADIA,RAMASSAMY,UN AVENIR MEILLEUR POUR LA REUNION DANS LA FRANCE ET L'EUROPE,3258,DIV,MARIE CLAUDE,LAW WAI,UNION DES FRANCAIS REGION OCEAN INDIEN,731,DIV,JOSEPH ANIEL,BOYER,LISTE DES INDEPANDANTIS RENIONE,605,DIV,VINCENT,DEFAUD,RENIONE ANSANM - UNION DES REUNIONNAIS,959,DIV,GEORGES,ARHIMAN,INITIATIVE CITOYENNE POUR L'EMPLOI,895,DIV,LUBIN,BUDEL,MOUVEMENT POUR L'EMPLOI,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA REUNION,4,63.27,LO-LCR,J. YVES,PAYET,MOUVEMENT POUR UNE ALTERNATIVE REUNIONNAISE A L'ORDRE NEO-LIBERAL,739,COM,PAUL EMILE,VERGES,L'ALLIANCE,15064,SOC,MICHEL,VERGOZ,CHOISIR UN AVENIR PLUS HUMAIN,12529,DVG,ALBERT,RAMASSAMY,CAP SUR NOTRE REGION,649,DVG,GIRAUD,PAYET,POUR UNE NOUVELLE ALLIANCE,370,DVG,DANIEL RENE,JATOB,ACTION SANTE REUNION,699,UMP,ALAIN ROBERT,BENARD,L'UNION FAIT LA REUNION,11950,DVD,EDMOND HENRI,LAURET,REJET EDUCATION AMENAGEMENT GENEROSITE INTEGRITE REUNION FRANCAISE,1551,DVD,GILBERT MARIE J,GERARD,COLLAIR,789,DVD,NADIA,RAMASSAMY,UN AVENIR MEILLEUR POUR LA REUNION DANS LA FRANCE ET L'EUROPE,2700,DIV,MARIE CLAUDE,LAW WAI,UNION DES FRANCAIS REGION OCEAN INDIEN,505,DIV,JOSEPH ANIEL,BOYER,LISTE DES INDEPANDANTIS RENIONE,390,DIV,VINCENT,DEFAUD,RENIONE ANSANM - UNION DES REUNIONNAIS,655,DIV,GEORGES,ARHIMAN,INITIATIVE CITOYENNE POUR L'EMPLOI,1075,DIV,LUBIN,BUDEL,MOUVEMENT POUR L'EMPLOI,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA REUNION,5,62.65,LO-LCR,J. YVES,PAYET,MOUVEMENT POUR UNE ALTERNATIVE REUNIONNAISE A L'ORDRE NEO-LIBERAL,1109,COM,PAUL EMILE,VERGES,L'ALLIANCE,18135,SOC,MICHEL,VERGOZ,CHOISIR UN AVENIR PLUS HUMAIN,10791,DVG,ALBERT,RAMASSAMY,CAP SUR NOTRE REGION,978,DVG,GIRAUD,PAYET,POUR UNE NOUVELLE ALLIANCE,473,DVG,DANIEL RENE,JATOB,ACTION SANTE REUNION,1038,UMP,ALAIN ROBERT,BENARD,L'UNION FAIT LA REUNION,11506,DVD,EDMOND HENRI,LAURET,REJET EDUCATION AMENAGEMENT GENEROSITE INTEGRITE REUNION FRANCAISE,1070,DVD,GILBERT MARIE J,GERARD,COLLAIR,894,DVD,NADIA,RAMASSAMY,UN AVENIR MEILLEUR POUR LA REUNION DANS LA FRANCE ET L'EUROPE,5103,DIV,MARIE CLAUDE,LAW WAI,UNION DES FRANCAIS REGION OCEAN INDIEN,561,DIV,JOSEPH ANIEL,BOYER,LISTE DES INDEPANDANTIS RENIONE,300,DIV,VINCENT,DEFAUD,RENIONE ANSANM - UNION DES REUNIONNAIS,678,DIV,GEORGES,ARHIMAN,INITIATIVE CITOYENNE POUR L'EMPLOI,652,DIV,LUBIN,BUDEL,MOUVEMENT POUR L'EMPLOI,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
