departement,Circonscription,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,bloc
GIRONDE,8,DVD,JEAN-GEORGES,MEYNIAC,CENTRE NATIONAL DES INDEPENDANTS,438,Droite
GIRONDE,9,DVD,JEAN-GEORGES,MEYNIAC,CENTRE NATIONAL DES INDEPENDANTS,792,Droite
GIRONDE,10,DVD,JEAN-GEORGES,MEYNIAC,CENTRE NATIONAL DES INDEPENDANTS,274,Droite
GIRONDE,11,DVD,JEAN-GEORGES,MEYNIAC,CENTRE NATIONAL DES INDEPENDANTS,246,Droite
HERAULT,1,DVD,JEAN,BENOIT,CHASSE RURALITE,557,Droite
HERAULT,2,DVD,JEAN,BENOIT,CHASSE RURALITE,455,Droite
HERAULT,3,DVD,JEAN,BENOIT,CHASSE RURALITE,2271,Droite
HERAULT,4,DVD,JEAN,BENOIT,CHASSE RURALITE,3979,Droite
HERAULT,5,DVD,JEAN,BENOIT,CHASSE RURALITE,5298,Droite
HERAULT,6,DVD,JEAN,BENOIT,CHASSE RURALITE,2153,Droite
HERAULT,7,DVD,JEAN,BENOIT,CHASSE RURALITE,2047,Droite
ALPES-MARITIMES,1,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,741,Droite
ALPES-MARITIMES,2,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1291,Droite
ALPES-MARITIMES,3,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1120,Droite
ALPES-MARITIMES,4,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,772,Droite
ALPES-MARITIMES,5,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1069,Droite
ALPES-MARITIMES,6,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1197,Droite
ALPES-MARITIMES,7,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,872,Droite
ALPES-MARITIMES,8,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,446,Droite
ALPES-MARITIMES,9,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1119,Droite
ESSONNE,1,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,907,Droite
ESSONNE,2,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1557,Droite
ESSONNE,3,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1971,Droite
ESSONNE,4,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1637,Droite
ESSONNE,5,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1497,Droite
ESSONNE,6,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1259,Droite
ESSONNE,7,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1185,Droite
ESSONNE,8,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1282,Droite
ESSONNE,9,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,1304,Droite
ESSONNE,10,DVD,THIERRY,DEMESSENCE,COMPETENCE REPUBLICAINE CENTRE,806,Droite
AUBE,1,DVD,MARC,SEBEYRAN,DE L'AIR,2590,Droite
AUBE,2,DVD,MARC,SEBEYRAN,DE L'AIR,4259,Droite
AUBE,3,DVD,MARC,SEBEYRAN,DE L'AIR,3262,Droite
HAUTE-SAVOIE,1,DVD,CATHERINE,BAUDEQUIN,DEMAIN LA HAUTE-SAVOIE,442,Droite
HAUTE-SAVOIE,2,DVD,CATHERINE,BAUDEQUIN,DEMAIN LA HAUTE-SAVOIE,376,Droite
HAUTE-SAVOIE,3,DVD,CATHERINE,BAUDEQUIN,DEMAIN LA HAUTE-SAVOIE,310,Droite
HAUTE-SAVOIE,4,DVD,CATHERINE,BAUDEQUIN,DEMAIN LA HAUTE-SAVOIE,397,Droite
HAUTE-SAVOIE,5,DVD,CATHERINE,BAUDEQUIN,DEMAIN LA HAUTE-SAVOIE,1028,Droite
ARDECHE,1,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,2077,Droite
ARDECHE,2,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,2506,Droite
ARDECHE,3,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,1916,Droite
GUYANE,1,DVD,NESTOR,RADJOU,DEVELOPPONS LA GUYANE DANS...,196,Droite
GUYANE,2,DVD,NESTOR,RADJOU,DEVELOPPONS LA GUYANE DANS...,539,Droite
PARIS,1,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,5,Droite
PARIS,2,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,1,Droite
PARIS,3,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,1,Droite
PARIS,4,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,5,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,6,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,7,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,8,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,9,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,10,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,11,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,12,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,2,Droite
PARIS,13,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,14,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,15,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,16,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,17,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,18,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,19,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,1,Droite
PARIS,20,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
PARIS,21,DVD,JEAN-JACQUES,WALTER,DROITE INDEPENDANTE ET LIBERALE,0,Droite
DROME,1,DVD,AIME,CHALEON,EN AVANT LA REGION - UDF DISSIDENT,1174,Droite
DROME,2,DVD,AIME,CHALEON,EN AVANT LA REGION - UDF DISSIDENT,1032,Droite
DROME,3,DVD,AIME,CHALEON,EN AVANT LA REGION - UDF DISSIDENT,1916,Droite
DROME,4,DVD,AIME,CHALEON,EN AVANT LA REGION - UDF DISSIDENT,4156,Droite
LOIRE,1,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,759,Droite
LOIRE,2,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,390,Droite
LOIRE,3,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1984,Droite
LOIRE,4,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,852,Droite
LOIRE,5,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1335,Droite
LOIRE,6,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1354,Droite
LOIRE,7,DVD,GERARD,TARDY,ENERGIE 42 EN RHONE-ALPES,1207,Droite
DEUX-SEVRES,1,DVD,ALAIN,GARCIA,ENERGIE DEUX-SEVRES - RPR DISSIDENT,2698,Droite
DEUX-SEVRES,2,DVD,ALAIN,GARCIA,ENERGIE DEUX-SEVRES - RPR DISSIDENT,3799,Droite
DEUX-SEVRES,3,DVD,ALAIN,GARCIA,ENERGIE DEUX-SEVRES - RPR DISSIDENT,1802,Droite
DEUX-SEVRES,4,DVD,ALAIN,GARCIA,ENERGIE DEUX-SEVRES - RPR DISSIDENT,2413,Droite
YVELINES,1,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,1121,Droite
YVELINES,2,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,1014,Droite
YVELINES,3,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,952,Droite
YVELINES,4,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,926,Droite
YVELINES,5,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,1185,Droite
YVELINES,6,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,780,Droite
YVELINES,7,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,689,Droite
YVELINES,8,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,606,Droite
YVELINES,9,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,923,Droite
YVELINES,10,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,1252,Droite
YVELINES,11,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,544,Droite
YVELINES,12,DVD,LAURENT,WETZEL,ENSEMBLE CONTRE LA CORRUPTION,834,Droite
ISERE,1,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,2006,Droite
ISERE,2,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,1310,Droite
ISERE,3,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,1174,Droite
ISERE,4,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,1956,Droite
ISERE,5,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,1534,Droite
ISERE,6,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,6154,Droite
ISERE,7,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,4031,Droite
ISERE,8,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,2464,Droite
ISERE,9,DVD,GERARD,DEZEMPTE,ENSEMBLE POUR L' ISERE - RPR DISSIDENT,2548,Droite
MEURTHE-ET-MOSELLE,1,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,1003,Droite
MEURTHE-ET-MOSELLE,2,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,2068,Droite
MEURTHE-ET-MOSELLE,3,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,1189,Droite
MEURTHE-ET-MOSELLE,4,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,1579,Droite
MEURTHE-ET-MOSELLE,5,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,1598,Droite
MEURTHE-ET-MOSELLE,6,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,1374,Droite
MEURTHE-ET-MOSELLE,7,DVD,CAROLE,HEIDT,FEMMES D'ACTION POUR UNE AUTRE LORRAINE,907,Droite
BAS-RHIN,1,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,977,Droite
BAS-RHIN,2,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,956,Droite
BAS-RHIN,3,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,1432,Droite
BAS-RHIN,4,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,2780,Droite
BAS-RHIN,5,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,2777,Droite
BAS-RHIN,6,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,2108,Droite
BAS-RHIN,7,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,1982,Droite
BAS-RHIN,8,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,1863,Droite
BAS-RHIN,9,DVD,SYLVIE,FREYZ,FEMMES D'ALSACE 67,2792,Droite
HAUT-RHIN,1,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,2264,Droite
HAUT-RHIN,2,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,2443,Droite
HAUT-RHIN,3,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,2338,Droite
HAUT-RHIN,4,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,2017,Droite
HAUT-RHIN,5,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,1285,Droite
HAUT-RHIN,6,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,1534,Droite
HAUT-RHIN,7,DVD,CHRISTINE,SCHWAB,FEMMES D'ALSACE 68,2125,Droite
GERS,1,DVD,CHANTAL,ARMAGNAC,FEMMES DE GASCOGNE,1780,Droite
GERS,2,DVD,CHANTAL,ARMAGNAC,FEMMES DE GASCOGNE,1512,Droite
NORD,1,DVD,THERESE,DANGREAUX,FEMMES DU NORD,652,Droite
NORD,2,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1164,Droite
NORD,3,DVD,THERESE,DANGREAUX,FEMMES DU NORD,891,Droite
NORD,4,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1140,Droite
NORD,5,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1562,Droite
NORD,6,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1406,Droite
NORD,7,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1171,Droite
NORD,8,DVD,THERESE,DANGREAUX,FEMMES DU NORD,828,Droite
NORD,9,DVD,THERESE,DANGREAUX,FEMMES DU NORD,978,Droite
NORD,10,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1085,Droite
NORD,11,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1542,Droite
NORD,12,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1203,Droite
NORD,13,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1125,Droite
NORD,14,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1267,Droite
NORD,15,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1499,Droite
NORD,16,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1319,Droite
NORD,17,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1259,Droite
NORD,18,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1540,Droite
NORD,19,DVD,THERESE,DANGREAUX,FEMMES DU NORD,960,Droite
NORD,20,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1052,Droite
NORD,21,DVD,THERESE,DANGREAUX,FEMMES DU NORD,887,Droite
NORD,22,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1094,Droite
NORD,23,DVD,THERESE,DANGREAUX,FEMMES DU NORD,796,Droite
NORD,24,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1009,Droite
PAS-DE-CALAIS,1,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1682,Droite
PAS-DE-CALAIS,2,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1782,Droite
PAS-DE-CALAIS,3,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1219,Droite
PAS-DE-CALAIS,4,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1320,Droite
PAS-DE-CALAIS,5,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1101,Droite
PAS-DE-CALAIS,6,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1317,Droite
PAS-DE-CALAIS,7,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1371,Droite
PAS-DE-CALAIS,8,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1195,Droite
PAS-DE-CALAIS,9,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,2348,Droite
PAS-DE-CALAIS,10,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1722,Droite
PAS-DE-CALAIS,11,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,2010,Droite
PAS-DE-CALAIS,12,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1720,Droite
PAS-DE-CALAIS,13,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1477,Droite
PAS-DE-CALAIS,14,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1503,Droite
BAS-RHIN,1,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,352,Droite
BAS-RHIN,2,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,399,Droite
BAS-RHIN,3,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,542,Droite
BAS-RHIN,4,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,797,Droite
BAS-RHIN,5,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,777,Droite
BAS-RHIN,6,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,648,Droite
BAS-RHIN,7,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,630,Droite
BAS-RHIN,8,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,553,Droite
BAS-RHIN,9,DVD,JEANNE,VO HUU LE,FEMMES POUR LA DEMOCRATIE,587,Droite
FINISTERE,1,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2343,Droite
FINISTERE,2,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,1892,Droite
FINISTERE,3,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2949,Droite
FINISTERE,4,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2148,Droite
FINISTERE,5,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2912,Droite
FINISTERE,6,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,7956,Droite
FINISTERE,7,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2124,Droite
FINISTERE,8,DVD,JEAN-YVES,COZAN,FINISTERE MAINTENANT POUR PLUS DE BRETAGNE - UDF DISSIDENT,2152,Droite
HAUTE-GARONNE,1,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,551,Droite
HAUTE-GARONNE,2,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,1137,Droite
HAUTE-GARONNE,3,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,996,Droite
HAUTE-GARONNE,4,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,494,Droite
HAUTE-GARONNE,5,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,1542,Droite
HAUTE-GARONNE,6,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,1392,Droite
HAUTE-GARONNE,7,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,3754,Droite
HAUTE-GARONNE,8,DVD,JEAN-PIERRE,BASTIANI,FORCES VIVES POUR MIDI-PYRENEES ET LA HAUTE-GARONNE,1334,Droite
GUADELOUPE,1,DVD,SIMON,IBO,FOUTE FE POU GUADELOUPE,1997,Droite
GUADELOUPE,2,DVD,SIMON,IBO,FOUTE FE POU GUADELOUPE,2568,Droite
GUADELOUPE,3,DVD,SIMON,IBO,FOUTE FE POU GUADELOUPE,1800,Droite
GUADELOUPE,4,DVD,SIMON,IBO,FOUTE FE POU GUADELOUPE,1061,Droite
LOIRE,1,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,868,Droite
LOIRE,2,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,693,Droite
LOIRE,3,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,1933,Droite
LOIRE,4,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,788,Droite
LOIRE,5,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,3740,Droite
LOIRE,6,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,2432,Droite
LOIRE,7,DVD,PHILIPPE,MACKE,GAGNER POUR LA LOIRE - RPR DISSIDENT,3711,Droite
MARTINIQUE,1,DVD,NAUSICA,NIASME,GENERATIONS ACTUELLES,503,Droite
MARTINIQUE,2,DVD,NAUSICA,NIASME,GENERATIONS ACTUELLES,395,Droite
MARTINIQUE,3,DVD,NAUSICA,NIASME,GENERATIONS ACTUELLES,402,Droite
MARTINIQUE,4,DVD,NAUSICA,NIASME,GENERATIONS ACTUELLES,591,Droite
HAUTE-MARNE,1,DVD,GEORGES,BERCHET,HAUTE-MARNE EN CHAMPAGNE,8466,Droite
HAUTE-MARNE,2,DVD,GEORGES,BERCHET,HAUTE-MARNE EN CHAMPAGNE,3647,Droite
HAUTE-SAVOIE,1,DVD,ANDRE,BOUCHET,HAUTE-SAVOIE PROXIMITE,1398,Droite
HAUTE-SAVOIE,2,DVD,ANDRE,BOUCHET,HAUTE-SAVOIE PROXIMITE,766,Droite
HAUTE-SAVOIE,3,DVD,ANDRE,BOUCHET,HAUTE-SAVOIE PROXIMITE,861,Droite
HAUTE-SAVOIE,4,DVD,ANDRE,BOUCHET,HAUTE-SAVOIE PROXIMITE,537,Droite
HAUTE-SAVOIE,5,DVD,ANDRE,BOUCHET,HAUTE-SAVOIE PROXIMITE,1124,Droite
EURE-ET-LOIR,1,DVD,MICHEL,ROUSSEAU,INITIATIVE D'EURE ET LOIR,1650,Droite
EURE-ET-LOIR,2,DVD,MICHEL,ROUSSEAU,INITIATIVE D'EURE ET LOIR,851,Droite
EURE-ET-LOIR,3,DVD,MICHEL,ROUSSEAU,INITIATIVE D'EURE ET LOIR,1275,Droite
EURE-ET-LOIR,4,DVD,MICHEL,ROUSSEAU,INITIATIVE D'EURE ET LOIR,1531,Droite
ILLE-ET-VILAINE,1,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,1874,Droite
ILLE-ET-VILAINE,2,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,2703,Droite
ILLE-ET-VILAINE,3,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,2099,Droite
ILLE-ET-VILAINE,4,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,3311,Droite
ILLE-ET-VILAINE,5,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,4154,Droite
ILLE-ET-VILAINE,6,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,1528,Droite
ILLE-ET-VILAINE,7,DVD,AUGUSTE,GENOVESE,INITIATIVES 35 AVEC VOUS POUR LA BRETAGNE,3315,Droite
ISERE,1,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,1031,Droite
ISERE,2,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,749,Droite
ISERE,3,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,564,Droite
ISERE,4,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,938,Droite
ISERE,5,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,852,Droite
ISERE,6,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,1030,Droite
ISERE,7,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,975,Droite
ISERE,8,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,1003,Droite
ISERE,9,DVD,PIERRE,BERTHET,ISERE LIBERALE - UDF DISSIDENT,1008,Droite
MAINE-ET-LOIRE,1,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,857,Droite
MAINE-ET-LOIRE,2,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,1889,Droite
MAINE-ET-LOIRE,3,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,1486,Droite
MAINE-ET-LOIRE,4,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,1838,Droite
MAINE-ET-LOIRE,5,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,3997,Droite
MAINE-ET-LOIRE,6,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,7116,Droite
MAINE-ET-LOIRE,7,DVD,JEAN,HUCHON,L'ANJOU EN PAYS DE LOIRE - UDF DISSIDENT,1591,Droite
HERAULT,1,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,671,Droite
HERAULT,2,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,394,Droite
HERAULT,3,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,1027,Droite
HERAULT,4,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,954,Droite
HERAULT,5,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,539,Droite
HERAULT,6,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,410,Droite
HERAULT,7,DVD,BERNARD,BRULE,L'O.L.I.V.I.E.R,540,Droite
VAR,1,DVD,JEAN-MARIE,MURE-RAVAUD,LA DROITE REPUBLICAINE,255,Droite
VAR,2,DVD,JEAN-MARIE,MURE-RAVAUD,LA DROITE REPUBLICAINE,233,Droite
VAR,3,DVD,JEAN-MARIE,MURE-RAVAUD,LA DROITE REPUBLICAINE,609,Droite
VAR,4,DVD,JEAN-MARIE,MURE-RAVAUD,LA DROITE REPUBLICAINE,643,Droite
