year,bloc,departement,percentage,votes
1969,Gauche,Seine Maritime,5.92,29378
1969,Gauche,Seine Saint Denis,5.08,25332
1969,Gauche,Somme,6.210000000000001,15602
1969,Gauche,Tarn,7.59,13060
1969,Gauche,Tarn et Garonne,6.75,6032
1969,Gauche,Territoire de Belfort,7.430000000000001,3598
1969,Gauche,Val d'Oise,5.470000000000001,15757
1969,Gauche,Val de Marne,5.57,26360
1969,Gauche,Var,7.08,17129
1969,Gauche,Vaucluse,8.41,13249
1969,Gauche,Vendée,5.07,10658
1969,Gauche,Vienne,5.0600000000000005,8109
1969,Gauche,Vosges,5.57,9860
1969,Gauche,Yonne,5.55,7499
1969,Gauche,Yvelines,6.119999999999999,22431
1969,Gauche radicale et extreme gauche,Ain,22.21,32489
1969,Gauche radicale et extreme gauche,Aisne,32.28,76197
1969,Gauche radicale et extreme gauche,Allier,35.83,66936
1969,Gauche radicale et extreme gauche,Alpes Maritimes,26.779999999999998,85917
1969,Gauche radicale et extreme gauche,Ardèche,25.36,32560
1969,Gauche radicale et extreme gauche,Ardennes,29.67,38025
1969,Gauche radicale et extreme gauche,Ariège,29.97,21334
1969,Gauche radicale et extreme gauche,Aube,25.16,30469
1969,Gauche radicale et extreme gauche,Aude,29.43,41072
1969,Gauche radicale et extreme gauche,Aveyron,16.28,24270
1969,Gauche radicale et extreme gauche,Bas Rhin,8.92,30368
1969,Gauche radicale et extreme gauche,Bouches du Rhône,34.63,194191
1969,Gauche radicale et extreme gauche,Calvados,20.38,46771
1969,Gauche radicale et extreme gauche,Cantal,17.03,14318
1969,Gauche radicale et extreme gauche,Charente,27.619999999999997,43432
1969,Gauche radicale et extreme gauche,Charente Maritime,24.150000000000002,52830
1969,Gauche radicale et extreme gauche,Cher,32.480000000000004,46936
1969,Gauche radicale et extreme gauche,Corrèze,35.24,45531
1969,Gauche radicale et extreme gauche,Côte d'Or,20.79,37315
1969,Gauche radicale et extreme gauche,Côtes d'Armor,29.490000000000002,77774
1969,Gauche radicale et extreme gauche,Creuse,34.32,26539
1969,Gauche radicale et extreme gauche,Deux Sèvres,15.9,24978
1969,Gauche radicale et extreme gauche,Dordogne,29.46,59500
1969,Gauche radicale et extreme gauche,Doubs,22.07,38920
1969,Gauche radicale et extreme gauche,Drôme,26.92,40936
1969,Gauche radicale et extreme gauche,Essonne,33.43,96762
1969,Gauche radicale et extreme gauche,Eure,23.069999999999997,40778
1969,Gauche radicale et extreme gauche,Eure et Loir,22.78,32460
1969,Gauche radicale et extreme gauche,Finistère,22.56,88796
1969,Gauche radicale et extreme gauche,Gard,34.98,75636
1969,Gauche radicale et extreme gauche,Gers,24.36,20850
1969,Gauche radicale et extreme gauche,Gironde,22.79,102586
1969,Gauche radicale et extreme gauche,Guadeloupe,27.28,11692
1969,Gauche radicale et extreme gauche,Guyane,4.76,360
1969,Gauche radicale et extreme gauche,Haut Rhin,10.14,25976
1969,Gauche radicale et extreme gauche,Haute Garonne,25.509999999999998,77755
1969,Gauche radicale et extreme gauche,Haute Loire,16.44,16823
1969,Gauche radicale et extreme gauche,Haute Marne,21.87,20697
1969,Gauche radicale et extreme gauche,Haute Saône,20.7,21589
1969,Gauche radicale et extreme gauche,Haute Savoie,19.54,30242
1969,Gauche radicale et extreme gauche,Haute Vienne,37.56,65516
1969,Gauche radicale et extreme gauche,Hautes Alpes,27.82,11954
1969,Gauche radicale et extreme gauche,Hautes Pyrénées,29.5,31252
1969,Gauche radicale et extreme gauche,Hauts de Seine,32.03,203457
1969,Gauche radicale et extreme gauche,Hérault,29.880000000000003,76156
1969,Gauche radicale et extreme gauche,Ille et Vilaine,15.97,49388
1969,Gauche radicale et extreme gauche,Indre,30.4,37067
1969,Gauche radicale et extreme gauche,Indre et Loire,21.99,42469
1969,Gauche radicale et extreme gauche,Isère,29.5,91870
1969,Gauche radicale et extreme gauche,Jura,22.74,24478
1969,Gauche radicale et extreme gauche,La Réunion,7.93,7674
1969,Gauche radicale et extreme gauche,Landes,22.529999999999998,32613
1969,Gauche radicale et extreme gauche,Loir et Cher,24.14,30979
1969,Gauche radicale et extreme gauche,Loire,25.45,78296
1969,Gauche radicale et extreme gauche,Loire Atlantique,18.65,75084
1969,Gauche radicale et extreme gauche,Loiret,22.529999999999998,44666
1969,Gauche radicale et extreme gauche,Lot,21.68,17831
1969,Gauche radicale et extreme gauche,Lot et Garonne,29.799999999999997,41937
1969,Gauche radicale et extreme gauche,Lozère,15.93,6437
1969,Gauche radicale et extreme gauche,Maine et Loire,15.73,41792
1969,Gauche radicale et extreme gauche,Manche,12.16,25222
1969,Gauche radicale et extreme gauche,Marne,27.259999999999998,56288
1969,Gauche radicale et extreme gauche,Martinique,17.16,11613
1969,Gauche radicale et extreme gauche,Mayenne,12.58,15768
1969,Gauche radicale et extreme gauche,Meurthe et Moselle,26.07,75279
1969,Gauche radicale et extreme gauche,Meuse,19.21,18036
1969,Gauche radicale et extreme gauche,Morbihan,18.38,49216
1969,Gauche radicale et extreme gauche,Moselle,19.47,72442
1969,Gauche radicale et extreme gauche,Nièvre,29.77,35587
1969,Gauche radicale et extreme gauche,Nord,31.169999999999998,338906
1969,Gauche radicale et extreme gauche,Oise,29.48,69208
1969,Gauche radicale et extreme gauche,Orne,15.37,20456
1969,Gauche radicale et extreme gauche,Paris,24.39,267177
1969,Gauche radicale et extreme gauche,Pas de Calais,32.61,205749
1969,Gauche radicale et extreme gauche,Puy de Dôme,27.84,67762
1969,Gauche radicale et extreme gauche,Pyrénées Orientales,32.47,40000
1969,Gauche radicale et extreme gauche,Rhône,25.09,132041
1969,Gauche radicale et extreme gauche,Saône et Loire,26.9,65716
1969,Gauche radicale et extreme gauche,Sarthe,25.880000000000003,54500
1969,Gauche radicale et extreme gauche,Savoie,25.369999999999997,30815
1969,Gauche radicale et extreme gauche,Seine et Marne,27.77,74029
1969,Gauche radicale et extreme gauche,Seine Maritime,31.69,157423
1969,Gauche radicale et extreme gauche,Seine Saint Denis,43.900000000000006,218769
1969,Gauche radicale et extreme gauche,Somme,33.38,83906
1969,Gauche radicale et extreme gauche,Tarn,22.630000000000003,38946
1969,Gauche radicale et extreme gauche,Tarn et Garonne,21.64,19347
1969,Gauche radicale et extreme gauche,Territoire de Belfort,24.43,11820
1969,Gauche radicale et extreme gauche,Val d'Oise,35.019999999999996,100895
1969,Gauche radicale et extreme gauche,Val de Marne,36.16,170964
1969,Gauche radicale et extreme gauche,Var,28.37,68655
1969,Gauche radicale et extreme gauche,Vaucluse,29.29,46143
1969,Gauche radicale et extreme gauche,Vendée,12.64,26542
1969,Gauche radicale et extreme gauche,Vienne,23.05,36893
1969,Gauche radicale et extreme gauche,Vosges,21.19,37535
1969,Gauche radicale et extreme gauche,Yonne,23.91,32303
1969,Gauche radicale et extreme gauche,Yvelines,28.240000000000002,103366
1974,Centre,Ain,39.46,68676
1974,Centre,Aisne,27.900000000000002,73424
1974,Centre,Allier,33.85,68760
1974,Centre,Alpes de Haute Provence,30.5,17937
1974,Centre,Alpes Maritimes,39.47,153411
1974,Centre,Ardèche,33.21,47520
1974,Centre,Ardennes,32.06,45643
1974,Centre,Ariège,18.73,14906
1974,Centre,Aube,34.690000000000005,47238
1974,Centre,Aude,21.5,33034
1974,Centre,Aveyron,41.12,65783
1974,Centre,Bas Rhin,47.38,187676
1974,Centre,Bouches du Rhône,30.3,198662
1974,Centre,Calvados,37.910000000000004,101552
1974,Centre,Cantal,46.86,42555
1974,Centre,Charente,22.98,40426
1974,Centre,Charente Maritime,26.02,65160
1974,Centre,Cher,31.75,51270
1974,Centre,Corrèze,28.26,40105
1974,Centre,Côte d'Or,36.65,75833
1974,Centre,Côtes d'Armor,35.940000000000005,106187
1974,Centre,Creuse,29.790000000000003,25586
1974,Centre,Deux Sèvres,35.25,61533
1974,Centre,Dordogne,20.08,45098
1974,Centre,Doubs,38.56,78984
1974,Centre,Drôme,30.63,54262
1974,Centre,Essonne,31.34,117866
1974,Centre,Eure,34.32,70739
1974,Centre,Eure et Loir,35.85,59489
1974,Centre,Finistère,41.800000000000004,181411
1974,Centre,Gard,29.490000000000002,74068
1974,Centre,Gers,23.53,22970
1974,Centre,Gironde,14.959999999999999,76162
1974,Centre,Guadeloupe,16.08,8097
1974,Centre,Guyane,17.57,1499
1974,Centre,Haut Rhin,47.93,141224
1974,Centre,Haute Garonne,29.08,103824
1974,Centre,Haute Loire,44.14,50014
1974,Centre,Haute Marne,34.76,36356
1974,Centre,Haute Saône,36.15,42178
1974,Centre,Haute Savoie,41.68,79439
1974,Centre,Haute Vienne,24.43,48052
1974,Centre,Hautes Alpes,32.5,16786
1974,Centre,Hautes Pyrénées,24.400000000000002,29219
1974,Centre,Hauts de Seine,35.32,231613
1974,Centre,Hérault,29.59,88875
1974,Centre,Ille et Vilaine,43.93,152970
1974,Centre,Indre,28.139999999999997,38240
1974,Centre,Indre et Loire,20.22,45509
1974,Centre,Isère,31.39,116399
1974,Centre,Jura,36.199999999999996,44739
1974,Centre,La Réunion,18.130000000000003,21126
1974,Centre,Landes,19.099999999999998,30960
1974,Centre,Loir et Cher,31.84,46917
1974,Centre,Loire,36.910000000000004,125574
1974,Centre,Loire Atlantique,38.760000000000005,174289
1974,Centre,Loiret,36.56,84904
1974,Centre,Lot,27.95,24682
1974,Centre,Lot et Garonne,22.88,36056
1974,Centre,Lozère,47.300000000000004,20174
1974,Centre,Maine et Loire,40.699999999999996,122415
1974,Centre,Manche,44.23,103998
1974,Centre,Marne,35.33,83970
1974,Centre,Martinique,14.07,11897
1974,Centre,Mayenne,45.24,62564
1974,Centre,Meurthe et Moselle,37.33,122568
1974,Centre,Meuse,38.239999999999995,40049
1974,Centre,Morbihan,46.21,135532
1974,Centre,Moselle,39.46,173273
1974,Centre,Nièvre,26.869999999999997,35845
1974,Centre,Nord,29.43,349722
1974,Centre,Oise,30.080000000000002,82707
1974,Centre,Orne,39.11,58222
1974,Centre,Paris,40.089999999999996,416948
1974,Centre,Pas de Calais,25.919999999999998,181048
1974,Centre,Puy de Dôme,45.480000000000004,128027
1974,Centre,Pyrénées Atlantiques,28.419999999999998,77769
1974,Centre,Pyrénées Orientales,29.13,42866
1974,Centre,Rhône,39.989999999999995,237465
1974,Centre,Saône et Loire,34.01,94807
1974,Centre,Sarthe,31.7,77099
1974,Centre,Savoie,31.380000000000003,45538
1974,Centre,Seine et Marne,32.92,108423
1974,Centre,Seine Maritime,33.199999999999996,186309
1974,Centre,Seine Saint Denis,25.46,134940
1974,Centre,Somme,29.02,81630
1974,Centre,Tarn,29.8,55897
1974,Centre,Tarn et Garonne,26.5,26494
1974,Centre,Territoire de Belfort,31.580000000000002,17996
1974,Centre,Val d'Oise,31.869999999999997,111283
1974,Centre,Val de Marne,30.72,160727
1974,Centre,Var,35.01,104643
1974,Centre,Vaucluse,30.369999999999997,56550
1974,Centre,Vendée,42.47,101922
1974,Centre,Vienne,29.110000000000003,53098
1974,Centre,Vosges,38.690000000000005,77481
1974,Centre,Yonne,36.44,56547
1974,Centre,Yvelines,37.470000000000006,170030
1974,Droite,Ain,15.670000000000002,27274
1974,Droite,Aisne,17.91,47121
1974,Droite,Allier,12.270000000000001,24944
1974,Droite,Alpes de Haute Provence,15.3,8996
1974,Droite,Alpes Maritimes,13.02,50620
1974,Droite,Ardèche,19.82,28358
1974,Droite,Ardennes,14.89,21198
1974,Droite,Ariège,18.91,15046
1974,Droite,Aube,17.439999999999998,23746
1974,Droite,Aude,17.3,26575
1974,Droite,Aveyron,16.09,25724
1974,Droite,Bas Rhin,17.23,68215
1974,Droite,Bouches du Rhône,12.700000000000001,83251
1974,Droite,Calvados,18.38,49257
1974,Droite,Cantal,14.53,13191
1974,Droite,Charente,27.430000000000003,48258
1974,Droite,Charente Maritime,26.99,67591
1974,Droite,Cher,17.79,28746
1974,Droite,Corrèze,17.41,24712
1974,Droite,Côte d'Or,15.49,32032
1974,Droite,Côtes d'Armor,14.200000000000001,41976
1974,Droite,Creuse,14.37,12340
1974,Droite,Deux Sèvres,24.64,43008
1974,Droite,Dordogne,27.36,61464
1974,Droite,Doubs,13.950000000000001,28583
1974,Droite,Drôme,17.8,31549
1974,Droite,Essonne,15.739999999999998,59144
1974,Droite,Eure,17.62,36320
1974,Droite,Eure et Loir,17.62,29247
1974,Droite,Finistère,16.46,71473
1974,Droite,Gard,14.690000000000001,36892
1974,Droite,Gers,20.270000000000003,19775
1974,Droite,Gironde,38.19,194481
1974,Droite,Guadeloupe,30.39,15306
1974,Droite,Guyane,37.44,3193
1974,Droite,Haut Rhin,18.299999999999997,53933
1974,Droite,Haute Garonne,15.549999999999999,55506
1974,Droite,Haute Loire,16.2,18364
1974,Droite,Haute Marne,17.98,18802
1974,Droite,Haute Saône,14.159999999999998,16513
1974,Droite,Haute Savoie,16.87,32138
1974,Droite,Haute Vienne,16.85,33139
1974,Droite,Hautes Alpes,19.13,9880
1974,Droite,Hautes Pyrénées,19.95,23896
1974,Droite,Hauts de Seine,15.75,103255
1974,Droite,Hérault,15.69,47140
1974,Droite,Ille et Vilaine,18.11,63072
1974,Droite,Indre,22.79,30979
1974,Droite,Indre et Loire,41.39,93105
1974,Droite,Isère,15.450000000000001,57276
1974,Droite,Jura,14.85,18352
1974,Droite,La Réunion,31.13,36265
1974,Droite,Landes,32.160000000000004,52145
1974,Droite,Loir et Cher,22.74,33507
1974,Droite,Loire,16.48,56052
1974,Droite,Loire Atlantique,19.73,88753
1974,Droite,Loiret,19.7,45729
1974,Droite,Lot,19.71,17415
1974,Droite,Lot et Garonne,24.39,38436
1974,Droite,Lozère,16.47,7026
1974,Droite,Maine et Loire,23.95,72034
1974,Droite,Manche,21.439999999999998,50436
1974,Droite,Marne,16.07,38192
1974,Droite,Martinique,48.800000000000004,41270
1974,Droite,Mayenne,21.740000000000002,30070
1974,Droite,Meurthe et Moselle,12.17,39991
1974,Droite,Meuse,15.200000000000001,15923
1974,Droite,Morbihan,15.379999999999999,45100
1974,Droite,Moselle,14.05,61689
1974,Droite,Nièvre,12.33,16450
1974,Droite,Nord,17.63,209446
1974,Droite,Oise,18.61,51166
1974,Droite,Orne,22.490000000000002,33464
1974,Droite,Paris,17.13,178140
1974,Droite,Pas de Calais,17.43,121723
1974,Droite,Puy de Dôme,6.33,17800
1974,Droite,Pyrénées Atlantiques,29.7,81261
1974,Droite,Pyrénées Orientales,14.66,21578
1974,Droite,Rhône,13.03,77354
1974,Droite,Saône et Loire,16.02,44670
1974,Droite,Sarthe,22.080000000000002,53691
1974,Droite,Savoie,19.13,27762
1974,Droite,Seine et Marne,18.29,60218
1974,Droite,Seine Maritime,14.450000000000001,81044
1974,Droite,Seine Saint Denis,14.17,75129
1974,Droite,Somme,18.25,51331
1974,Droite,Tarn,20.39,38239
1974,Droite,Tarn et Garonne,22.7,22695
1974,Droite,Territoire de Belfort,15.84,9033
1974,Droite,Val d'Oise,14.700000000000001,51331
1974,Droite,Val de Marne,14.88,77851
1974,Droite,Var,14.36,42903
1974,Droite,Vaucluse,15.579999999999998,28994
1974,Droite,Vendée,25.000000000000004,59994
1974,Droite,Vienne,25.84,47144
1974,Droite,Vosges,15.72,31469
1974,Droite,Yonne,16.79,26060
1974,Droite,Yvelines,16.16,73310
1974,Droite radicale et extreme droite,Ain,0.7,1217
1974,Droite radicale et extreme droite,Aisne,0.64,1684
1974,Droite radicale et extreme droite,Allier,0.6,1227
1974,Droite radicale et extreme droite,Alpes de Haute Provence,0.9,532
1974,Droite radicale et extreme droite,Alpes Maritimes,1.22,4752
1974,Droite radicale et extreme droite,Ardèche,0.59,839
1974,Droite radicale et extreme droite,Ardennes,0.62,886
1974,Droite radicale et extreme droite,Ariège,0.84,672
1974,Droite radicale et extreme droite,Aube,0.61,829
1974,Droite radicale et extreme droite,Aude,0.85,1313
1974,Droite radicale et extreme droite,Aveyron,0.51,810
1974,Droite radicale et extreme droite,Bas Rhin,0.41,1623
1974,Droite radicale et extreme droite,Bouches du Rhône,1.13,7421
1974,Droite radicale et extreme droite,Calvados,0.86,2313
1974,Droite radicale et extreme droite,Cantal,0.6,543
1974,Droite radicale et extreme droite,Charente,0.82,1444
1974,Droite radicale et extreme droite,Charente Maritime,0.9,2246
1974,Droite radicale et extreme droite,Cher,0.71,1150
1974,Droite radicale et extreme droite,Corrèze,0.5,705
1974,Droite radicale et extreme droite,Côte d'Or,0.74,1527
1974,Droite radicale et extreme droite,Côtes d'Armor,0.62,1834
1974,Droite radicale et extreme droite,Creuse,0.53,455
1974,Droite radicale et extreme droite,Deux Sèvres,0.7,1214
1974,Droite radicale et extreme droite,Dordogne,0.75,1674
1974,Droite radicale et extreme droite,Doubs,0.69,1417
1974,Droite radicale et extreme droite,Drôme,0.84,1480
1974,Droite radicale et extreme droite,Essonne,0.86,3228
1974,Droite radicale et extreme droite,Eure,0.8,1654
1974,Droite radicale et extreme droite,Eure et Loir,0.74,1235
1974,Droite radicale et extreme droite,Finistère,0.78,3403
1974,Droite radicale et extreme droite,Gard,0.9,2249
1974,Droite radicale et extreme droite,Gers,0.91,892
1974,Droite radicale et extreme droite,Gironde,0.86,4358
1974,Droite radicale et extreme droite,Guadeloupe,0.22,111
1974,Droite radicale et extreme droite,Guyane,0.27,23
1974,Droite radicale et extreme droite,Haut Rhin,0.45,1340
1974,Droite radicale et extreme droite,Haute Garonne,0.99,3546
1974,Droite radicale et extreme droite,Haute Loire,0.75,848
1974,Droite radicale et extreme droite,Haute Marne,0.73,760
1974,Droite radicale et extreme droite,Haute Saône,0.64,749
1974,Droite radicale et extreme droite,Haute Savoie,0.78,1495
1974,Droite radicale et extreme droite,Haute Vienne,0.52,1030
1974,Droite radicale et extreme droite,Hautes Alpes,0.81,420
1974,Droite radicale et extreme droite,Hautes Pyrénées,0.75,896
1974,Droite radicale et extreme droite,Hauts de Seine,0.79,5193
1974,Droite radicale et extreme droite,Hérault,1.32,3976
1974,Droite radicale et extreme droite,Ille et Vilaine,0.64,2228
1974,Droite radicale et extreme droite,Indre,0.61,835
1974,Droite radicale et extreme droite,Indre et Loire,0.4,896
1974,Droite radicale et extreme droite,Isère,0.83,3084
1974,Droite radicale et extreme droite,Jura,0.8,990
1974,Droite radicale et extreme droite,La Réunion,0.44,512
1974,Droite radicale et extreme droite,Landes,0.72,1172
1974,Droite radicale et extreme droite,Loir et Cher,0.63,923
1974,Droite radicale et extreme droite,Loire,0.73,2483
1974,Droite radicale et extreme droite,Loire Atlantique,0.62,2800
1974,Droite radicale et extreme droite,Loiret,0.74,1718
1974,Droite radicale et extreme droite,Lot,0.59,524
1974,Droite radicale et extreme droite,Lot et Garonne,1.05,1649
1974,Droite radicale et extreme droite,Lozère,0.57,241
1974,Droite radicale et extreme droite,Maine et Loire,0.58,1747
1974,Droite radicale et extreme droite,Manche,0.66,1557
1974,Droite radicale et extreme droite,Marne,0.68,1626
1974,Droite radicale et extreme droite,Martinique,0.22,183
1974,Droite radicale et extreme droite,Mayenne,0.6,823
1974,Droite radicale et extreme droite,Meurthe et Moselle,0.5,1628
1974,Droite radicale et extreme droite,Meuse,0.66,690
1974,Droite radicale et extreme droite,Morbihan,0.98,2889
1974,Droite radicale et extreme droite,Moselle,0.45,1969
1974,Droite radicale et extreme droite,Nièvre,0.58,775
1974,Droite radicale et extreme droite,Nord,0.53,6243
1974,Droite radicale et extreme droite,Oise,0.85,2334
1974,Droite radicale et extreme droite,Orne,0.78,1157
1974,Droite radicale et extreme droite,Paris,0.94,9728
1974,Droite radicale et extreme droite,Pas de Calais,0.49,3429
1974,Droite radicale et extreme droite,Puy de Dôme,0.55,1547
1974,Droite radicale et extreme droite,Pyrénées Atlantiques,0.84,2308
1974,Droite radicale et extreme droite,Pyrénées Orientales,1.32,1935
1974,Droite radicale et extreme droite,Rhône,0.78,4622
1974,Droite radicale et extreme droite,Saône et Loire,0.64,1779
1974,Droite radicale et extreme droite,Sarthe,0.57,1376
1974,Droite radicale et extreme droite,Savoie,0.76,1108
1974,Droite radicale et extreme droite,Seine et Marne,0.9,2959
1974,Droite radicale et extreme droite,Seine Maritime,0.66,3677
1974,Droite radicale et extreme droite,Seine Saint Denis,0.8,4242
1974,Droite radicale et extreme droite,Somme,0.64,1812
1974,Droite radicale et extreme droite,Tarn,0.83,1554
1974,Droite radicale et extreme droite,Tarn et Garonne,1.18,1176
1974,Droite radicale et extreme droite,Territoire de Belfort,0.57,326
1974,Droite radicale et extreme droite,Val d'Oise,0.86,2986
1974,Droite radicale et extreme droite,Val de Marne,0.8,4162
1974,Droite radicale et extreme droite,Var,1.31,3910
1974,Droite radicale et extreme droite,Vaucluse,1.18,2203
1974,Droite radicale et extreme droite,Vendée,0.74,1785
1974,Droite radicale et extreme droite,Vienne,0.63,1155
1974,Droite radicale et extreme droite,Vosges,0.63,1260
1974,Droite radicale et extreme droite,Yonne,0.82,1276
1974,Droite radicale et extreme droite,Yvelines,0.85,3866
1974,Ecologisme,Ain,1.36,2370
1974,Ecologisme,Aisne,1.06,2779
1974,Ecologisme,Allier,0.83,1687
1974,Ecologisme,Alpes de Haute Provence,1.75,1029
1974,Ecologisme,Alpes Maritimes,1.27,4942
1974,Ecologisme,Ardèche,1.13,1613
1974,Ecologisme,Ardennes,1.01,1443
1974,Ecologisme,Ariège,0.96,762
1974,Ecologisme,Aube,1.04,1413
1974,Ecologisme,Aude,0.94,1441
1974,Ecologisme,Aveyron,0.81,1297
1974,Ecologisme,Bas Rhin,1.6,6340
1974,Ecologisme,Bouches du Rhône,1.4,9210
1974,Ecologisme,Calvados,1.42,3809
1974,Ecologisme,Cantal,0.55,500
1974,Ecologisme,Charente,0.75,1327
1974,Ecologisme,Charente Maritime,0.99,2471
1974,Ecologisme,Cher,0.91,1462
1974,Ecologisme,Corrèze,0.66,941
1974,Ecologisme,Côte d'Or,1.31,2707
1974,Ecologisme,Côtes d'Armor,1.04,3076
